 ServiceStackApps/RazorRockstars/,https://raw.githubusercontent.com/ServiceStackApps/RazorRockstars/master/src/RazorRockstars.WebHost/img/architecture-htmlformat.png
 ServiceStackApps/RazorRockstars/,https://raw.githubusercontent.com/ServiceStackApps/RazorRockstars/master/src/RazorRockstars.WinService/img/architecture-htmlformat.png
 metawidget/metawidget/,https://raw.githubusercontent.com/metawidget/metawidget/master/documentation/reference/src/main/resources/images/activitydiagrams/architecture-layouts-loop.png
 erlide/erlide/,https://raw.githubusercontent.com/erlide/erlide/master/org.erlide.tracing.core/doc/uml/architecture-listeners.png
 sankark/sankar/,https://raw.githubusercontent.com/sankark/sankar/master/erlide/org.erlide.tracing.core/doc/uml/architecture-listeners.png
 mozilla/webrtc/,https://raw.githubusercontent.com/mozilla/webrtc/master/planning/architecture-simplified.png
 jbrekle/jbrekle-master-thesis/,https://raw.githubusercontent.com/jbrekle/jbrekle-master-thesis/master/images/architecture2.png
 punktDe/pt_extlist/,https://raw.githubusercontent.com/punktDe/pt_extlist/master/Documentation/UserDocumentation/EN/Rest/Images/architecture_05.png
 Eiffel-World/safe-lib/,https://raw.githubusercontent.com/Eiffel-World/safe-lib/master/ecli/doc/architecture.jpg
 ecosur-sistemas-complejos/MultiGame-Deploy/,https://raw.githubusercontent.com/ecosur-sistemas-complejos/MultiGame-Deploy/master/EcosurWAR/src/main/webapp/img/architecture.png
 ecosur-sistemas-complejos/ChiapasGames/,https://raw.githubusercontent.com/ecosur-sistemas-complejos/ChiapasGames/master/img/architecture.png
 fehrenbach/Java-Pet-Store/,https://raw.githubusercontent.com/fehrenbach/Java-Pet-Store/master/ws/apps/petstore/docs/architecture.jpg
 seba--/sugarj/,https://raw.githubusercontent.com/seba--/sugarj/master/case-studies/java-pet-store/docs/architecture.jpg
 gulbanana/musa/,https://raw.githubusercontent.com/gulbanana/musa/master/doc/architecture.png
 varnish/Varnish-Book/,https://raw.githubusercontent.com/varnish/Varnish-Book/master/ui/img/architecture.png
 livingstream/mustardseed/,https://raw.githubusercontent.com/livingstream/mustardseed/master/emcposter/images/architecture.png
 livingstream/mustardseed/,https://raw.githubusercontent.com/livingstream/mustardseed/master/emcposter2/images/architecture.png
 SakuraSound/MADden/,https://raw.githubusercontent.com/SakuraSound/MADden/master/cikmposter/images/architecture.png
 MattiasLiljeson/denLilleOstPojken/,https://raw.githubusercontent.com/MattiasLiljeson/denLilleOstPojken/master/architecture.png
 cimi/blog/,https://raw.githubusercontent.com/cimi/blog/master/source/presentations/img/architecture.png
 Mobicents/RestComm/,https://raw.githubusercontent.com/Mobicents/RestComm/master/restcomm/restcomm.docs/sources-mobicents/src/main/resources/en-US/images/architecture.png
 Mobicents/RestComm/,https://raw.githubusercontent.com/Mobicents/RestComm/master/restcomm/restcomm.docs/sources/src/main/resources/en-US/images/architecture.png
 MIND-Tools/sandboxes/,https://raw.githubusercontent.com/MIND-Tools/sandboxes/master/mattA/serviceComponent/adl-frontend/src/main/javadoc/org/ow2/mind/adl/doc-files/architecture.png
 borismus/osmus/,https://raw.githubusercontent.com/borismus/osmus/master/blog/architecture.png
 mdipierro/demo.python.org/,https://raw.githubusercontent.com/mdipierro/demo.python.org/master/private/data/127.0.0.1/en/files/success/enovad/architecture.jpg
 aommm/bibbla/,https://raw.githubusercontent.com/aommm/bibbla/master/doc/architecture.png
 arsenij-solovjev/sonar-modelbus-plugin/,https://raw.githubusercontent.com/arsenij-solovjev/sonar-modelbus-plugin/master/documents/documentation/architecture.png
 scymtym/rudel/,https://raw.githubusercontent.com/scymtym/rudel/master/doc/architecture.png
 h3rald/h3rald/,https://raw.githubusercontent.com/h3rald/h3rald/master/content/img/cakephp-recipes/architecture.png
 ontohub/ontohub/,https://raw.githubusercontent.com/ontohub/ontohub/master/documents/architecture/architecture.png
 jmccloud/hReader-Website-PRS-ed/,https://raw.githubusercontent.com/jmccloud/hReader-Website-PRS-ed/master/images/architecture.png
 cfp111/Graphical-representation-for-global-protocols/,https://raw.githubusercontent.com/cfp111/Graphical-representation-for-global-protocols/master/report/architecture.png
 IntersectAustralia/anznn/,https://raw.githubusercontent.com/IntersectAustralia/anznn/master/doc/developer/architecture_diagram.png
 betty-gwtp/betty/,https://raw.githubusercontent.com/betty-gwtp/betty/master/rapport/architecture_JEE.png
 dbrelay/dbrelay/,https://raw.githubusercontent.com/dbrelay/dbrelay/master/html/dbrelay/docs/img/architecture_overview_simple.png
 100km/pointage100km/,https://raw.githubusercontent.com/100km/pointage100km/master/doc/Architecture_pointage.png
 paparazzi/paparazzi/,https://raw.githubusercontent.com/paparazzi/paparazzi/master/doc/architecture_single.png
 CyanMobile/android_development_cyanmobile/,https://raw.githubusercontent.com/CyanMobile/android_development_cyanmobile/gingerbread/pdk/docs/porting/bluetooth/images/androidBluetoothProcessDiagram.jpg
 mozilla-b2g/android-development/,https://raw.githubusercontent.com/mozilla-b2g/android-development/b2g-gingerbread/pdk/docs/porting/bluetooth/images/androidBluetoothProcessDiagram.jpg
 SalvageMod/platform_development/,https://raw.githubusercontent.com/SalvageMod/platform_development/gingerbread/pdk/docs/porting/bluetooth/images/androidBluetoothProcessDiagram.jpg
 IceColdSandwich/android_development/,https://raw.githubusercontent.com/IceColdSandwich/android_development/ics/pdk/docs/porting/bluetooth/images/androidBluetoothProcessDiagram.jpg
 CyanogenMod/android_docs_source.android.com/,https://raw.githubusercontent.com/CyanogenMod/android_docs_source.android.com/jellybean/src/images/androidBluetoothProcessDiagram.jpg
 erlide/erlide/,https://raw.githubusercontent.com/erlide/erlide/master/org.erlide.tracing.core/doc/uml/architecture-treenodes.png
 sankark/sankar/,https://raw.githubusercontent.com/sankark/sankar/master/erlide/org.erlide.tracing.core/doc/uml/architecture-treenodes.png
 mdipierro/demo.python.org/,https://raw.githubusercontent.com/mdipierro/demo.python.org/master/private/data/127.0.0.1/en/files/success/enovad/architecture-web.gif
 metawidget/metawidget/,https://raw.githubusercontent.com/metawidget/metawidget/master/documentation/reference/src/main/resources/images/activitydiagrams/architecture-widgetprocessors-loop.png
 rigidus/rigidus.ru/,https://raw.githubusercontent.com/rigidus/rigidus.ru/master/img/asdf-architecture.png
 chien-andalou/QuickRoutes/,https://raw.githubusercontent.com/chien-andalou/QuickRoutes/master/Documentation/uml/asp-net-membership-er-diagram.jpg
 caciula/c301/,https://raw.githubusercontent.com/caciula/c301/master/Assignment1UML.jpeg
 EWUDesignPatterns/Assignment1/,https://raw.githubusercontent.com/EWUDesignPatterns/Assignment1/master/Assignment1UML.png
 smessing/Hog/,https://raw.githubusercontent.com/smessing/Hog/master/doc/diagram/AST_Node_UML.png
 DanielMSchmidt/asteroids-java/,https://raw.githubusercontent.com/DanielMSchmidt/asteroids-java/master/asteroids_uml.png
 lvklabs/chatbot/,https://raw.githubusercontent.com/lvklabs/chatbot/master/doc/images/BackendClassDiagram.png
